1,0.83206048516368036
2,0.84745777081181206
3,0.84674178035835135
4,0.84745777081181206
5,0.84829316425034729
6,0.84912862893171381
7,0.85068108146617738
8,0.85318683432479614
9,0.8529478858689844
10,0.85426124746197407
11,0.85402215652050018
12,0.85402151533501947
13,0.85438000926156799
14,0.856887400705304
15,0.85664923592063535
16,0.85688768567662876
17,0.85629081323691802
18,0.85617126776618113
19,0.85688797064795352
20,0.85664952089196011
21,0.85700780109001529
22,0.85712720407509002
23,0.85712756028924575
24,0.8564112848644605
25,0.85402436504826706
26,0.85474064047305232
27,0.85521782495636389
28,0.8553372279414384
29,0.85581426993908738
30,0.85617247889431136
31,0.85617233640864876
32,0.85521711252805177
33,0.85664952089196011
34,0.85390396466355567
35,0.85414269939087384
36,0.85497809282940906
37,0.85450062337477295
38,0.85581369999643786
39,0.85426195989028597
40,0.85450048088911057
41,0.85509756705731488
42,0.85438122038969833
43,0.85426217361877976
44,0.85462016884550995
45,0.8546205250596659
46,0.85450083710326652
47,0.85462016884550995
48,0.85545570476970734
49,0.8550974245716525
50,0.85438136287536059
51,0.85509706835749655
52,0.85521654258540225
53,0.85485811990168492
54,0.85521654258540225
55,0.85497773661525311
56,0.85605193602393759
57,0.85533594557047699
58,0.85593274676735653
59,0.85521668507106485
60,0.85450048088911057
61,0.85450055213194176
62,0.8543814341181919
63,0.85342592526627004
64,0.85271014854130311
65,0.85306800128237081
66,0.85139714316246928
67,0.85211320485876096
68,0.85199394435934883
69,0.85211327610159238
70,0.85175406974673185
71,0.849128700174545
72,0.85115812346382635
73,0.85127731272040763
74,0.85080012823709628
75,0.85032237381113518
76,0.8503223738111354
77,0.85175449720371899
78,0.85115790973533278
79,0.85163545043280009
80,0.85151597620489439
81,0.8507997720229401
82,0.85103850675025827
83,0.85103850675025827
84,0.85068051152352786
85,0.85079984326577152
86,0.85008399529797318
87,0.85032258753962875
88,0.84984497559933025
89,0.84936771987318771
90,0.85044177679620991
91,0.85127717023474525
92,0.85008378156947972
93,0.8497257863427492
94,0.85068022655220332
95,0.85068044028069667
