like,0.74609947124010778
like_o,0.69022432422043922
attr_o,0.53227460881221222
attr,0.50527597022594062
round,0.45367284674245795
fun,0.36752310996924181
art,0.25672128751372186
fun_o,0.24929323512058907
int_corr,0.10911056169369406
met_o,-0.020196260827329789
go_out,-0.063022498610774136
samerace,-0.072829321757345813
sinc,-0.11999536310005735
fun3_1,-0.12734808526872254
museums,-0.18293659723725947
condtn,-0.45072110011664912
